danceability,energy,valence,tempo,acousticness,instrumentalness,loudness,speechiness,liveness,track_name,artists,track_genre,cluster,segment_name
0.544,0.5,0.177,93.621,0.0325,3.78e-06,-8.253,0.026,0.109,The Story,Brandi Carlile,acoustic,0,Mellow Acoustic & Romance
0.662,0.187,0.233,104.988,0.969,0.000273,-9.003,0.0268,0.0922,Better,JJ Heller,acoustic,0,Mellow Acoustic & Romance
0.497,0.13,0.179,130.769,0.841,0.0,-15.571,0.0436,0.111,Iris,Kina Grannis,acoustic,0,Mellow Acoustic & Romance
0.528,0.291,0.355,76.805,0.914,0.0,-9.696,0.0401,0.121,Rockabye - Acoustic Version,The Mayries,acoustic,0,Mellow Acoustic & Romance
0.461,0.522,0.446,157.768,0.36,0.0,-7.513,0.043,0.123,I Need You More Today,Caleb Santos;Viva Music Publishing Inc.,acoustic,5,High Energy Rock & Metal
0.483,0.506,0.705,87.337,0.394,0.0,-6.058,0.0347,0.0946,Beautiful Soul,Boyce Avenue,acoustic,4,Feel Good Dance & Urban
0.392,0.423,0.288,113.537,0.27,0.0,-7.813,0.0348,0.117,Let's See What The Night Can Do,Jason Mraz,acoustic,0,Mellow Acoustic & Romance
0.42,0.2,0.164,87.248,0.929,0.49,-18.827,0.0492,0.0758,"La La La (Something In the Rain, Pt. 2) [Music from the Original TV Series]",Rachael Yamagata,acoustic,2,Classical & Ambient
0.657,0.716,0.435,93.924,0.014,0.0,-5.675,0.0301,0.0483,Forever And Always,Parachute,acoustic,4,Feel Good Dance & Urban
0.495,0.185,0.196,101.89,0.692,0.00403,-13.824,0.0288,0.109,Fine On The Outside,Priscilla Ahn,acoustic,0,Mellow Acoustic & Romance
0.55,0.499,0.144,86.966,0.472,2.26e-06,-9.502,0.0338,0.0798,Tortured Soul,Chord Overstreet,acoustic,0,Mellow Acoustic & Romance
0.534,0.359,0.267,131.804,0.449,1.2e-05,-9.311,0.0296,0.331,I Believe in You,JJ Heller,acoustic,0,Mellow Acoustic & Romance
0.378,0.52,0.357,73.744,0.777,0.0888,-10.965,0.0382,0.0979,At Home,Jon Bryant,acoustic,0,Mellow Acoustic & Romance
0.606,0.349,0.156,80.071,0.764,0.306,-13.967,0.0319,0.112,"Portland, Maine",Donovan Woods,acoustic,0,Mellow Acoustic & Romance
0.486,0.555,0.0992,77.987,0.818,0.00269,-9.466,0.0271,0.109,Holding On and Letting Go,Ross Copperman,acoustic,0,Mellow Acoustic & Romance
0.577,0.446,0.262,81.005,0.554,0.0782,-11.343,0.0313,0.116,The Flood,Joshua Hyslop,acoustic,0,Mellow Acoustic & Romance
0.59,0.407,0.276,145.852,0.861,9.95e-06,-9.079,0.0361,0.094,Hanggang Kailan (Umuwi Ka Na Baby),Angelina Cruz,acoustic,0,Mellow Acoustic & Romance
0.538,0.315,0.4,91.921,0.96,0.00596,-10.057,0.0291,0.0979,Out of My League,Stephen Speaks,acoustic,0,Mellow Acoustic & Romance
0.447,0.158,0.142,140.942,0.872,1.58e-06,-7.571,0.036,0.0816,Say Something,A Great Big World,acoustic,0,Mellow Acoustic & Romance
0.401,0.58,0.526,173.277,0.906,0.217,-6.86,0.0541,0.134,Rise,Eddie Vedder,acoustic,0,Mellow Acoustic & Romance
0.502,0.311,0.4,107.612,0.617,4.32e-05,-13.421,0.0285,0.129,World Spins Madly On,The Weepies;Deb Talan;Steve Tannen,acoustic,0,Mellow Acoustic & Romance
0.678,0.612,0.857,118.381,0.1,0.316,-9.764,0.0339,0.164,Stumble,Freddie King,acoustic,4,Feel Good Dance & Urban
0.65,0.406,0.862,79.642,0.568,0.0,-13.492,0.0761,0.484,Paradise,Taj Mahal,acoustic,0,Mellow Acoustic & Romance
0.649,0.399,0.342,97.498,0.184,0.000108,-7.894,0.0256,0.113,"Moonlight, Mistletoe & You",Keb' Mo';Gerald Albright,acoustic,0,Mellow Acoustic & Romance
0.523,0.445,0.336,78.957,0.188,0.0,-6.359,0.0329,0.18,ひまわりの約束,Motohiro Hata,acoustic,0,Mellow Acoustic & Romance
0.538,0.162,0.366,94.981,0.847,0.0,-13.31,0.0299,0.114,Since U Been Gone - Acoustic Version,Thomas Daniel,acoustic,0,Mellow Acoustic & Romance
0.519,0.429,0.396,129.491,0.658,0.0,-7.707,0.0317,0.111,"One more time,One more chance",Masayoshi Yamazaki,acoustic,0,Mellow Acoustic & Romance
0.585,0.103,0.179,133.057,0.801,0.0,-12.682,0.0309,0.126,Creep,Kina Grannis,acoustic,0,Mellow Acoustic & Romance
0.578,0.763,0.394,96.808,0.0916,2.8e-06,-4.824,0.0998,0.0743,Higher Love,Todd Carey;Ariza;Chuck Leavell,acoustic,4,Feel Good Dance & Urban
0.223,0.891,0.333,159.888,0.325,0.0,-3.626,0.138,0.287,Hyouriittai,YUZU,acoustic,5,High Energy Rock & Metal
0.382,0.157,0.224,136.11,0.878,0.000473,-16.157,0.0361,0.112,How Long Will I Love You,Canyon City,acoustic,0,Mellow Acoustic & Romance
0.642,0.374,0.0979,129.863,0.423,1.54e-06,-10.606,0.032,0.435,Binibini,Zack Tabudlo,acoustic,0,Mellow Acoustic & Romance
0.436,0.239,0.137,73.761,0.861,8.48e-05,-12.83,0.0282,0.0902,You Were Supposed to Be Different,Aron Wright,acoustic,0,Mellow Acoustic & Romance
0.702,0.326,0.628,79.904,0.705,0.0,-6.638,0.0272,0.168,Thinking out Loud,Boyce Avenue,acoustic,0,Mellow Acoustic & Romance
0.593,0.292,0.375,111.121,0.828,0.0,-12.755,0.0364,0.174,Perfect / Style,Jonah Baker,acoustic,0,Mellow Acoustic & Romance
0.285,0.186,0.203,153.848,0.76,7.3e-05,-12.729,0.0288,0.104,Poison & Wine,The Civil Wars,acoustic,0,Mellow Acoustic & Romance
0.636,0.625,0.342,93.931,0.222,5.35e-05,-7.895,0.0277,0.119,Collide,Howie Day,acoustic,4,Feel Good Dance & Urban
0.698,0.285,0.53,135.027,0.927,0.0,-7.632,0.0553,0.0883,You And I,Ingrid Michaelson,acoustic,0,Mellow Acoustic & Romance
0.601,0.439,0.275,99.976,0.0642,0.0,-7.589,0.0269,0.0942,Give Me Your Forever (ft. Billkin),Zack Tabudlo;Billkin,acoustic,0,Mellow Acoustic & Romance
0.332,0.298,0.243,83.555,0.875,0.00784,-14.174,0.0569,0.114,Falling in Love at a Coffee Shop,Landon Pigg,acoustic,0,Mellow Acoustic & Romance
0.386,0.452,0.287,169.837,0.417,0.0,-7.715,0.0278,0.0881,Breathe (2 AM),Anna Nalick,acoustic,5,High Energy Rock & Metal
0.62,0.668,0.183,118.013,0.088,0.0,-5.719,0.0305,0.362,Habang Buhay,Zack Tabudlo,acoustic,5,High Energy Rock & Metal
0.394,0.281,0.485,90.044,0.826,0.0,-11.12,0.0414,0.0854,Beautiful Soul,Jonah Baker,acoustic,0,Mellow Acoustic & Romance
0.59,0.552,0.635,155.101,0.654,0.000359,-10.496,0.0407,0.128,Bulletproof,Ben Woodward,acoustic,0,Mellow Acoustic & Romance
0.539,0.717,0.212,117.973,0.000298,0.111,-7.385,0.031,0.125,Spectrum,Andrew Belle,acoustic,5,High Energy Rock & Metal
0.543,0.138,0.3,115.65,0.791,0.0,-14.331,0.0531,0.185,Girls Like You - Acoustic Version,Jonah Baker,acoustic,0,Mellow Acoustic & Romance
0.62,0.547,0.208,98.032,0.112,0.0,-6.772,0.0248,0.19,Nangangamba,Zack Tabudlo,acoustic,5,High Energy Rock & Metal
0.761,0.311,0.553,109.891,0.647,0.0,-10.597,0.0692,0.15,Better Together,Us The Duo,acoustic,0,Mellow Acoustic & Romance
0.674,0.122,0.339,130.014,0.882,0.0,-17.963,0.0427,0.139,Heartbreak Anniversary,Andrew Foy;Renee Foy,acoustic,0,Mellow Acoustic & Romance
0.429,0.358,0.187,134.279,0.614,0.0,-9.076,0.0346,0.0875,One More Time Around,Tyler Ward;Karis;Ray Lorraine,acoustic,0,Mellow Acoustic & Romance
0.456,0.101,0.155,139.896,0.876,1.74e-06,-11.75,0.038,0.0776,Say Something,A Great Big World,acoustic,0,Mellow Acoustic & Romance
0.647,0.567,0.374,125.871,0.0318,0.0,-8.971,0.0328,0.133,Heart Can’t Lose,Zack Tabudlo,acoustic,4,Feel Good Dance & Urban
0.322,0.213,0.16,160.389,0.611,0.0,-14.915,0.0318,0.113,I Ain't Ever Loved No One - Acoustic,Donovan Woods;Tenille Townes,acoustic,0,Mellow Acoustic & Romance
0.482,0.381,0.42,81.712,0.455,0.00295,-13.93,0.0311,0.114,Empty,Ray LaMontagne,acoustic,0,Mellow Acoustic & Romance
0.393,0.207,0.262,163.99,0.877,0.0,-11.865,0.0392,0.104,"See You Again, Love Me Like You Do, Sugar - Acoustic Mashup",Megan Davies,acoustic,0,Mellow Acoustic & Romance
0.423,0.207,0.209,149.664,0.887,0.0,-8.811,0.0289,0.0948,The Reason,Tim Halperin,acoustic,0,Mellow Acoustic & Romance
0.522,0.152,0.133,144.055,0.788,2.37e-05,-14.996,0.0303,0.148,Fix You,Canyon City,acoustic,0,Mellow Acoustic & Romance
0.547,0.313,0.261,133.737,0.612,7.97e-06,-7.982,0.0315,0.111,Hand to Hold,JJ Heller,acoustic,0,Mellow Acoustic & Romance
0.504,0.321,0.577,170.134,0.149,0.000107,-13.807,0.0316,0.147,Hold You in My Arms,Ray LaMontagne,acoustic,0,Mellow Acoustic & Romance
0.466,0.161,0.171,139.167,0.979,0.000238,-14.498,0.0492,0.231,One Last Dance,Us The Duo,acoustic,0,Mellow Acoustic & Romance
0.619,0.28,0.292,129.948,0.73,0.0,-10.238,0.0317,0.103,Heaven,Boyce Avenue;Megan Nicole,acoustic,0,Mellow Acoustic & Romance
0.596,0.429,0.229,148.086,0.775,0.0107,-10.16,0.0377,0.0962,The Spark - Bonus Track,Joshua Hyslop,acoustic,0,Mellow Acoustic & Romance
0.645,0.169,0.178,167.826,0.844,0.00019,-15.744,0.0317,0.109,American Beauty,Drew Holcomb & The Neighbors,acoustic,0,Mellow Acoustic & Romance
0.522,0.256,0.13,76.349,0.86,0.000806,-11.216,0.0258,0.142,Such A Simple Thing,Ray LaMontagne,acoustic,0,Mellow Acoustic & Romance
0.681,0.168,0.29,128.615,0.793,0.000134,-13.397,0.0291,0.109,Colors,Amos Lee,acoustic,0,Mellow Acoustic & Romance
0.736,0.364,0.371,110.023,0.741,0.0,-5.966,0.0349,0.0932,Someone You Loved,Boyce Avenue,acoustic,0,Mellow Acoustic & Romance
0.451,0.528,0.527,139.28,0.366,0.0,-6.984,0.0364,0.0811,More Than Friends (feat. Meghan Trainor),Jason Mraz;Meghan Trainor,acoustic,5,High Energy Rock & Metal
0.371,0.674,0.92,87.603,0.169,0.0,-3.72,0.0488,0.0889,Flurry Rush,Days N Daze,acoustic,4,Feel Good Dance & Urban
0.731,0.572,0.947,154.038,0.105,0.00012,-7.889,0.0445,0.133,I Choose You,Sara Bareilles,acoustic,4,Feel Good Dance & Urban
0.69,0.334,0.8,74.721,0.947,0.0,-5.626,0.066,0.0895,I Do Adore,Mindy Gledhill,acoustic,0,Mellow Acoustic & Romance
0.594,0.307,0.24,94.026,0.796,0.0414,-13.062,0.0249,0.15,I'll Be Home For Christmas,Dave Barnes,acoustic,0,Mellow Acoustic & Romance
0.608,0.917,0.936,117.875,0.236,0.0,-5.341,0.0601,0.13,Fuck You,Get Dead,acoustic,4,Feel Good Dance & Urban
0.687,0.494,0.621,93.269,0.324,5.5e-05,-9.421,0.0505,0.0867,Christmas Comes But Once A Year,Albert King,acoustic,4,Feel Good Dance & Urban
0.687,0.494,0.621,93.269,0.324,5.5e-05,-9.421,0.0505,0.0867,Christmas Comes But Once A Year,Albert King,acoustic,4,Feel Good Dance & Urban
0.652,0.15,0.361,104.018,0.923,0.0,-12.699,0.0363,0.102,If I Ain't Got You - Acoustic,John Adams,acoustic,0,Mellow Acoustic & Romance
0.765,0.241,0.182,123.95,0.873,0.0,-8.865,0.0373,0.111,Believe - Acoustic,John Adams,acoustic,0,Mellow Acoustic & Romance
0.589,0.249,0.363,150.096,0.717,0.0,-10.086,0.0329,0.106,Iris - Acoustic,Adam Christopher,acoustic,0,Mellow Acoustic & Romance
0.588,0.604,0.351,92.02,0.343,6.86e-05,-7.602,0.024,0.252,Rain - Long Ver.,Motohiro Hata,acoustic,0,Mellow Acoustic & Romance
0.735,0.203,0.479,113.913,0.854,0.00164,-13.237,0.0539,0.105,C'est si bon,Aoi Teshima,acoustic,0,Mellow Acoustic & Romance
0.655,0.147,0.328,116.103,0.88,0.0,-14.409,0.0371,0.266,Baby (Acoustic Version),Jonah Baker,acoustic,0,Mellow Acoustic & Romance
0.363,0.819,0.468,122.527,0.0591,0.0,-3.128,0.0634,0.0988,Reason,YUZU,acoustic,5,High Energy Rock & Metal
0.473,0.263,0.315,87.145,0.814,0.0,-8.609,0.033,0.142,I Like Me Better,Boyce Avenue;Emma Heesters,acoustic,0,Mellow Acoustic & Romance
0.676,0.768,0.493,105.999,0.149,0.00147,-5.695,0.0294,0.345,Asan Ka Na Ba,Zack Tabudlo,acoustic,4,Feel Good Dance & Urban
0.41,0.221,0.228,139.529,0.768,0.0,-11.673,0.0315,0.106,A Thousand Years,Boyce Avenue,acoustic,0,Mellow Acoustic & Romance
0.439,0.217,0.373,144.413,0.933,0.0,-13.166,0.0413,0.126,drivers license,Thomas Daniel,acoustic,0,Mellow Acoustic & Romance
0.582,0.347,0.0797,97.957,0.317,0.00678,-14.769,0.0305,0.111,Love Someone,Jason Mraz,acoustic,0,Mellow Acoustic & Romance
0.426,0.127,0.149,62.535,0.863,4.3e-06,-13.287,0.0648,0.0993,The Winner Takes It All - Acoustic,Jae Hall,acoustic,0,Mellow Acoustic & Romance
0.696,0.261,0.361,136.053,0.737,1.24e-05,-12.107,0.0361,0.11,Only Time,Aaron Espe,acoustic,0,Mellow Acoustic & Romance
0.549,0.24,0.167,119.58,0.947,0.0,-7.778,0.0338,0.106,Almost Lover,A Fine Frenzy,acoustic,0,Mellow Acoustic & Romance
0.541,0.192,0.317,139.938,0.893,0.0,-13.995,0.0282,0.193,Dance Monkey,Roses & Frey,acoustic,0,Mellow Acoustic & Romance
0.662,0.711,0.352,119.989,0.0686,1.17e-05,-4.924,0.0279,0.085,Ocean,Parachute,acoustic,5,High Energy Rock & Metal
0.665,0.185,0.458,82.474,0.913,0.0,-13.852,0.0381,0.334,Dream a Little Dream of Me,Kina Grannis,acoustic,0,Mellow Acoustic & Romance
0.591,0.175,0.352,139.902,0.927,0.0,-12.959,0.038,0.133,Back For Good,The Mayries,acoustic,0,Mellow Acoustic & Romance
0.489,0.183,0.486,79.961,0.907,3.95e-05,-14.769,0.033,0.106,OK,Canyon City,acoustic,0,Mellow Acoustic & Romance
0.618,0.083,0.597,90.865,0.745,0.000123,-23.665,0.057,0.146,Just The Two Of Us,Andrew Foy;Renee Foy,acoustic,0,Mellow Acoustic & Romance
0.664,0.319,0.258,105.036,0.862,0.0,-8.149,0.0271,0.121,Hey There Delilah,Boyce Avenue,acoustic,0,Mellow Acoustic & Romance
0.408,0.266,0.35,143.651,0.875,0.000498,-12.9,0.0404,0.104,Arcade,Andrew Foy;Renee Foy,acoustic,0,Mellow Acoustic & Romance
0.623,0.132,0.266,82.105,0.893,0.0,-13.668,0.035,0.217,Yellow,Kina Grannis,acoustic,0,Mellow Acoustic & Romance
0.494,0.214,0.35,125.981,0.92,1.07e-05,-11.041,0.0363,0.107,Wake Me Up,Roses & Frey,acoustic,0,Mellow Acoustic & Romance
0.374,0.183,0.134,82.042,0.897,0.0387,-13.225,0.0281,0.109,Walking Blind,Aidan Hawken,acoustic,0,Mellow Acoustic & Romance
0.559,0.455,0.396,159.985,0.421,2.08e-06,-8.937,0.0306,0.103,Headphones,Jon Bryant,acoustic,0,Mellow Acoustic & Romance
0.642,0.408,0.411,119.81,0.729,0.0,-8.168,0.0396,0.185,Teenage Dream,The Rescues,acoustic,0,Mellow Acoustic & Romance
0.48,0.618,0.344,82.051,0.844,8.93e-05,-7.335,0.0501,0.325,The Worth Of The Wait,Ivan & Alyosha,acoustic,0,Mellow Acoustic & Romance
0.271,0.0937,0.147,164.721,0.939,0.0,-15.035,0.0367,0.108,Can't Help Falling In Love - Piano Version,Kina Grannis,acoustic,0,Mellow Acoustic & Romance
0.594,0.695,0.172,104.977,0.19,3.58e-06,-8.872,0.0259,0.119,Never Come Back Again,Austin Plaine,acoustic,5,High Energy Rock & Metal
0.574,0.344,0.0987,147.924,0.421,0.0,-8.995,0.0345,0.0804,Love You To Death,Chord Overstreet,acoustic,0,Mellow Acoustic & Romance
0.647,0.298,0.31,106.244,0.861,0.0,-7.91,0.0311,0.12,Someone You Loved - Acoustic,Plamina,acoustic,0,Mellow Acoustic & Romance
0.486,0.0399,0.155,95.066,0.953,8.74e-06,-21.56,0.0405,0.115,What a Wonderful World,Kina Grannis;Imaginary Future,acoustic,2,Classical & Ambient
0.734,0.0423,0.14,123.905,0.916,0.0,-24.831,0.0583,0.108,You Broke Me First,Andrew Foy;Renee Foy,acoustic,2,Classical & Ambient
0.711,0.231,0.186,125.062,0.832,0.00115,-13.033,0.0346,0.105,Long Way Down,Joshua Hyslop,acoustic,0,Mellow Acoustic & Romance
0.629,0.174,0.305,134.295,0.616,0.0,-9.697,0.141,0.118,She Is Love,Parachute,acoustic,0,Mellow Acoustic & Romance
0.615,0.406,0.541,166.035,0.541,1.67e-05,-12.619,0.0358,0.0982,Marigold,Phillip LaRue,acoustic,0,Mellow Acoustic & Romance
0.503,0.357,0.438,136.135,0.727,0.0,-9.36,0.0272,0.128,12:51,krissy & ericka,acoustic,0,Mellow Acoustic & Romance
0.45,0.183,0.219,61.192,0.762,3.41e-06,-9.003,0.0309,0.11,サンサーラ,Takehara Pistol,acoustic,0,Mellow Acoustic & Romance
0.525,0.461,0.202,147.997,0.775,2.14e-06,-9.489,0.0878,0.362,Sons and Daughters,Allman Brown;Liz Lawrence,acoustic,0,Mellow Acoustic & Romance
0.555,0.934,0.422,144.874,0.00268,0.0,-5.04,0.113,0.122,Brand New,Ben Rector,acoustic,5,High Energy Rock & Metal
0.678,0.363,0.543,75.004,0.872,0.000101,-10.9,0.0318,0.0798,Gotta Have You,The Weepies;Deb Talan;Steve Tannen,acoustic,0,Mellow Acoustic & Romance
0.555,0.452,0.321,179.921,0.694,0.0,-9.636,0.0554,0.0595,"30,000 Feet",Ben Rector,acoustic,0,Mellow Acoustic & Romance
0.586,0.396,0.16,142.591,0.896,0.543,-9.953,0.0319,0.0992,A Thousand Years,Eddy Tyler,acoustic,0,Mellow Acoustic & Romance
0.588,0.142,0.288,119.656,0.863,0.000162,-15.196,0.0329,0.0953,Jolene,Ray LaMontagne,acoustic,0,Mellow Acoustic & Romance
0.724,0.652,0.75,106.911,0.46,0.000142,-6.869,0.0247,0.101,No Ceiling,Eddie Vedder,acoustic,4,Feel Good Dance & Urban
0.567,0.224,0.2,124.44,0.887,0.0,-10.024,0.0299,0.109,Front Porch,Joy Williams,acoustic,0,Mellow Acoustic & Romance
0.544,0.839,0.967,87.609,0.784,0.0,-8.991,0.0568,0.341,Goodbye Lulu,Days N Daze,acoustic,4,Feel Good Dance & Urban
0.555,0.68,0.903,84.518,0.126,0.000906,-8.358,0.0323,0.0506,Three More Days,Ray LaMontagne,acoustic,4,Feel Good Dance & Urban
0.69,0.306,0.424,115.671,0.805,0.0,-9.193,0.0356,0.0968,Isn't She Lovely - Acoustic,Callum J Wright,acoustic,0,Mellow Acoustic & Romance
0.513,0.317,0.177,84.853,0.365,0.003,-17.036,0.0363,0.118,We Could Still Be Happy,Rachael Yamagata,acoustic,0,Mellow Acoustic & Romance
0.494,0.152,0.304,134.178,0.947,0.0,-9.843,0.0313,0.123,Fix You - Acoustic,John Adams,acoustic,0,Mellow Acoustic & Romance
0.634,0.267,0.391,143.514,0.841,0.0,-7.396,0.044,0.11,I'm Yours - Acoustic,Lusaint,acoustic,0,Mellow Acoustic & Romance
0.694,0.471,0.466,95.003,0.411,0.0,-8.62,0.0281,0.233,Closer,Boyce Avenue;Sarah Hyland,acoustic,0,Mellow Acoustic & Romance
0.643,0.11,0.152,101.995,0.876,1.38e-05,-14.28,0.0294,0.112,A Sky Full of Stars,Mother's Daughter;Beck Pete,acoustic,0,Mellow Acoustic & Romance
0.422,0.41,0.354,83.952,0.00855,0.0,-14.151,0.0467,0.104,I Don't Believe in Satan,Aron Wright,acoustic,0,Mellow Acoustic & Romance
0.543,0.288,0.293,95.435,0.667,0.0,-8.608,0.0258,0.113,Pills,The Perishers,acoustic,0,Mellow Acoustic & Romance
0.332,0.282,0.234,187.057,0.825,0.0,-7.257,0.044,0.104,Shallow - Acoustic,Tyler Ward;Madysyn,acoustic,0,Mellow Acoustic & Romance
0.43,0.121,0.461,91.211,0.908,0.0,-15.148,0.0404,0.161,Watermelon Sugar - Acoustic,Jonah Baker,acoustic,0,Mellow Acoustic & Romance
0.432,0.197,0.348,163.985,0.87,0.0,-9.251,0.0414,0.11,Say You Won't Let Go - Acoustic,Matt Johnson;Jaclyn Davies,acoustic,0,Mellow Acoustic & Romance
0.592,0.769,0.385,102.033,0.319,4.66e-06,-5.268,0.0311,0.137,Hikare Inochi,Kitri,acoustic,4,Feel Good Dance & Urban
0.733,0.297,0.766,103.953,0.935,2.75e-06,-14.452,0.0359,0.108,Call You Mine (Acoustic Piano),Ben Woodward,acoustic,0,Mellow Acoustic & Romance
0.394,0.249,0.329,79.549,0.927,0.0,-10.484,0.0396,0.115,For Now,Kina Grannis,acoustic,0,Mellow Acoustic & Romance
0.41,0.234,0.19,93.72,0.798,0.00304,-15.236,0.0421,0.108,Sweet Dream,Greg Laswell,acoustic,0,Mellow Acoustic & Romance
0.48,0.158,0.498,86.107,0.809,0.886,-15.239,0.0807,0.117,Love Nwantiti,Andrew Foy,acoustic,2,Classical & Ambient
0.255,0.625,0.191,84.611,0.63,0.000211,-8.31,0.0323,0.0976,Stars Are on Your Side,Ross Copperman,acoustic,0,Mellow Acoustic & Romance
0.524,0.328,0.599,99.941,0.817,0.0,-10.001,0.0403,0.118,We Don't Talk Anymore / Cold (feat. Sara Phillips),Jonah Baker;Sara Phillips,acoustic,0,Mellow Acoustic & Romance
0.464,0.653,0.416,162.196,0.199,0.0,-7.514,0.101,0.0979,Superman,Joe Brooks,acoustic,5,High Energy Rock & Metal
0.659,0.331,0.0877,105.01,0.809,0.0,-8.987,0.0321,0.0996,Chasing Cars,Boyce Avenue,acoustic,0,Mellow Acoustic & Romance
0.592,0.49,0.437,99.994,0.395,0.0,-8.508,0.0263,0.333,Calm Me Down,Zack Tabudlo,acoustic,0,Mellow Acoustic & Romance
0.467,0.851,0.644,93.873,0.000353,0.0,-4.203,0.0526,0.33,KISSして,Masaharu Fukuyama,acoustic,5,High Energy Rock & Metal
0.564,0.391,0.101,130.03,0.478,0.0,-7.655,0.0311,0.127,Binibini (Last Day On Earth) (feat. James TW),Zack Tabudlo;James TW,acoustic,0,Mellow Acoustic & Romance
0.498,0.384,0.25,79.856,0.818,0.000937,-10.752,0.0976,0.13,Left for America,Ciaran Lavery,acoustic,0,Mellow Acoustic & Romance
0.386,0.428,0.73,172.311,0.951,0.882,-9.949,0.0295,0.162,Ramparts,John Frusciante,acoustic,1,Electronic Instrumentals
0.702,0.259,0.246,120.102,0.878,5.34e-06,-9.73,0.0403,0.108,Hold On - Acoustic,Chord Overstreet,acoustic,0,Mellow Acoustic & Romance
0.747,0.265,0.2,138.017,0.745,0.0169,-14.141,0.0354,0.11,Dust to Dust,The Civil Wars,acoustic,0,Mellow Acoustic & Romance
0.522,0.498,0.221,145.908,0.0758,1.51e-06,-7.247,0.0257,0.25,Good night,Masaharu Fukuyama,acoustic,5,High Energy Rock & Metal
0.715,0.438,0.447,81.07,0.353,1.75e-06,-6.147,0.0373,0.108,As You Are,Zack Tabudlo,acoustic,0,Mellow Acoustic & Romance
0.642,0.374,0.0979,129.863,0.423,1.54e-06,-10.606,0.032,0.435,Binibini,Zack Tabudlo,acoustic,0,Mellow Acoustic & Romance
0.354,0.415,0.421,175.537,0.797,0.0,-6.578,0.0289,0.107,It Aint Me,Sara Farell,acoustic,0,Mellow Acoustic & Romance
0.447,0.158,0.142,140.942,0.872,1.58e-06,-7.571,0.036,0.0816,Say Something,A Great Big World,acoustic,0,Mellow Acoustic & Romance
0.687,0.748,0.872,88.944,0.24,0.0,-4.54,0.0785,0.373,The Lotto,Ingrid Michaelson;AJR,acoustic,4,Feel Good Dance & Urban
0.588,0.914,0.971,128.553,0.832,0.856,-7.442,0.0341,0.103,Tamacun,Rodrigo y Gabriela,acoustic,1,Electronic Instrumentals
0.456,0.205,0.161,117.663,0.92,0.00011,-8.437,0.0313,0.149,Make It Without You,Andrew Belle,acoustic,0,Mellow Acoustic & Romance
0.512,0.248,0.158,109.692,0.75,2.96e-05,-10.359,0.0275,0.114,Dream,Priscilla Ahn,acoustic,0,Mellow Acoustic & Romance
0.582,0.282,0.278,118.019,0.793,2.01e-06,-9.229,0.0316,0.0744,"Big Love, Small Moments",JJ Heller,acoustic,0,Mellow Acoustic & Romance
0.568,0.18,0.228,112.033,0.758,6.17e-05,-11.707,0.0284,0.111,I Am Not Alone,Priscilla Ahn,acoustic,0,Mellow Acoustic & Romance
0.71,0.271,0.686,131.88,0.658,4.59e-06,-9.541,0.0283,0.115,Stand Your Ground,Joshua Hyslop,acoustic,0,Mellow Acoustic & Romance
0.574,0.704,0.338,117.086,0.0931,0.000281,-4.65,0.0318,0.136,Perfect Man,Front Porch Step,acoustic,5,High Energy Rock & Metal
0.64,0.895,0.94,115.941,0.273,0.0,-3.068,0.0316,0.247,あ。っという間はあるさ,Takehara Pistol,acoustic,4,Feel Good Dance & Urban
0.669,0.854,0.706,120.035,0.0653,0.0,-5.899,0.0431,0.288,Tell The World,Eric Hutchinson,acoustic,4,Feel Good Dance & Urban
0.615,0.358,0.432,146.06,0.705,0.0,-9.694,0.0552,0.113,Ain't No Reason,Brett Dennen,acoustic,0,Mellow Acoustic & Romance
0.415,0.619,0.739,77.009,0.946,2.75e-05,-7.624,0.123,0.799,A Month from Now,Rail Yard Ghosts,acoustic,3,Live & World Music
0.565,0.895,0.592,149.919,0.194,0.0,-5.354,0.04,0.101,What If,Five For Fighting,acoustic,5,High Energy Rock & Metal
0.586,0.702,0.644,177.598,0.59,0.0,-4.418,0.132,0.146,Pussy Cat,The Bridge City Sinners,acoustic,5,High Energy Rock & Metal
0.564,0.604,0.341,113.091,0.0287,4.74e-06,-5.055,0.0549,0.108,Polaroid Picture,Frank Turner,acoustic,5,High Energy Rock & Metal
0.543,0.359,0.346,109.735,0.651,0.0,-6.571,0.0302,0.0981,I Bet On Flying High,Matt Costa,acoustic,0,Mellow Acoustic & Romance
0.543,0.359,0.346,109.735,0.651,0.0,-6.571,0.0302,0.0981,I Bet On Flying High,Matt Costa,acoustic,0,Mellow Acoustic & Romance
0.543,0.359,0.346,109.735,0.651,0.0,-6.571,0.0302,0.0981,I Bet On Flying High,Matt Costa,acoustic,0,Mellow Acoustic & Romance
0.638,0.287,0.445,128.025,0.81,0.0,-11.174,0.0412,0.0804,Mirrors - Acoustic,Jonah Baker,acoustic,0,Mellow Acoustic & Romance
